Name Loader: TransliteratedNameLoader(language_column='language', debug_mode=False)
Loading names using p_map and 16 workers...
[compute_crossing_alignments] Creating pooled corpus...
[FastAligner] Saving alignment training data to: /tmp/tmp_6yirol5
[FastAligner] Saving fast_align output to: /tmp/tmpiwzrplax
[compute_crossing_alignments] Writing names out to ./data/name_reversal/permuted_names_by_model/072721/comma:
[compute_crossing_alignments] Avg. number of crossing alignments per language:
global	0.6422192429130456
Afar	0.04390602055800294
Abkhaz	1.387012987012987
Ambonese	0.0
Acehnese	0.12668641888654172
Adyghe	0.8828451882845189
Adyghe in Cyrillic script	0.03205128205128205
Tunisian Arabic	0.11627906976744186
Tunisian Arabic in Arabic script	2.18986412045538
Tunisian Arabic in Latin script	0.18502994011976048
Afrikaans	0.2781162949823427
Akan Wiktionary	0.06192047230421948
Gheg Albanian	0.022605083088954057
Swiss German	0.8798955613577023
Amharic	1.5246636771300448
Amis	0.0
Aragonese	0.25764624580551854
Old English	0.1278895990333556
Angika	0.1990521327014218
Arabic	2.2702121529993784
Aramaic	2.3344632768361584
Mapudungun	0.026771909838066564
Algerian Arabic	1.289075630252101
Moroccan Arabic	1.8751038493492107
Egyptian Arabic	1.1379463681277693
Assamese	1.4169121469416046
Asturian	0.26280489807063506
Atikamekw	0.5122979620520028
Avaric	1.89010989010989
Kotava	1.211340206185567
Awadhi	1.0969479353680431
Aymara	0.3766384446534964
Azerbaijani	1.4334589675780356
South Azerbaijani	1.632960801832875
Bashkir language	4.234940675387891
Balinese	1.9507686676427525
Bavarian	0.1917951946280558
Toba Batak	0.021627188465499485
Batak Toba in Latin script	0.18514080287597365
Southern Balochi	0.17674418604651163
Central Bikol	0.11670261202971484
Belarusian	3.0444144810052554
Taraškievica	2.3244761210742406
Bulgarian	1.7318611503284023
Western Balochi	0.45454545454545453
Bhojpuri	1.9051070840197692
Bislama Wiktionary	0.04287573423375893
Banjar	0.05704215889946565
Bambara	0.09295189579130911
Bengali	2.98949312816689
Tibetan	1.7310111272375424
Bishnupriya Manipuri	1.274250764525994
Bakhtiari	0.228310502283105
Breton	0.32280267855059613
Brahui language	0.02250977781476242
Bosnian	0.683086108778804
Mandailing	0.0
Rinconada Bikol	0.022988505747126436
Buginese	0.0426861392567907
Russia Buriat	1.6841339155749635
Catalan	0.44001957571275185
Zamboanga Chavacano	0.07243574785826194
Min Dong	0.4680142020680204
Chechen	1.6933591856519632
Cebuano	0.47660939429512295
Chamorro	0.038539922847368804
Choctaw	0.033696215655780196
Cherokee	0.03085119563870648
Cheyenne	0.03782557799239099
Sorani	2.685120219046804
Corsican	0.15885256747357884
Capiznon	0.04113475177304964
Cree Wikiquote	0.03712806762745317
Crimean Tatar	1.173626754461965
Crimean Tatar Cyrillic alphabet	0.38425925925925924
Crimean Tatar Latin alphabet	0.13808545742280884
Czech	0.9068434266881203
Kashubian	0.18227286277367427
Old Church Slavonic	0.050799496945742005
Chuvash	2.807408697671718
Welsh	0.805296749817401
Danish	0.37299393273478676
Dagbani	0.08783783783783784
German	0.8253647613470986
Austrian German	0.22974214822422834
Swiss Standard German	0.3065418915512737
formal address in German	3.1818181818181817
Dinka	0.3583208395802099
Zazaki	0.298041252411337
Lower Sorbian	0.20774803427864652
Kadazandusun	0.023972059056993174
Doteli	1.6930131004366813
Dhivehi	1.4781445138269402
Dzongkha	1.108179419525066
Ewe	0.1311408376657515
Emilian	0.08725021108922038
Modern Greek	2.9749126244439736
Emilian-Romagnol	0.11201720584281746
English	0.564494274006629
Canadian English	0.32863044940354286
British English	0.39424028968287644
Esperanto	0.9195311959980645
Spanish	0.4762354798254021
Latin American Spanish	1.6215429403202328
formal Spanish	0.5238095238095238
Estonian	0.524363155287213
Basque	0.5444440866447693
Extremaduran	0.10876788313150451
Persian	2.186800367187699
Fula	0.04212315146255921
Finnish	0.41928286093415407
Meänkieli	0.09810953945163237
Fijian	0.040573136047809336
kven	0.7878464818763327
Faroese	0.10260607771192022
French	0.7446943340791498
Louisiana French	0.12619779231485745
Franco-Provençal	0.14674049015022136
North Frisian	0.3283474524414952
Friulian	0.15366852053515867
West Frisian	0.34623237568527837
Irish	0.18557592872484288
Gagauz	0.062041977943792244
Gan	0.8356494221243809
simplified Gan	0.830859594822735
traditional Gan	0.6965174129353234
Guianan Creole	1.4075342465753424
Scottish Gaelic	0.24205930146852817
Galician	0.39239942107739983
Gilaki	2.8693054518297236
Guarani	0.09627963315452501
Goan Konkani	1.0212765957446808
Goan Konkani in Devanagari script	0.5990220048899756
Goan Konkani in Latin script	0.2439150699119627
Gorontalo	0.06610011817061826
Gothic	0.045707376058041115
Ancient Greek	1.4774703557312252
Alemannic	0.2402403574838419
Gujarati	1.5394864554839849
Manx	0.14690753594447198
Hausa	0.14253078508942998
Hakka	0.2565391472075284
Hawaiian	0.06653558512692673
Hebrew	2.746316944667468
Hindi	3.08303779673472
Fiji Hindi	0.11559566309665477
Fiji Hindi in Latin script	0.0348299522673031
Hiligaynon	0.047069541451563925
Hiri Motu	0.03420828551330939
Croatian	0.5609380205391156
Hunsrik	0.16971544715447154
Upper Sorbian	0.26571106580730125
Haitian Creole	0.4679309305976184
Hungarian	0.9620157245398633
formal Hungarian	1.6
Armenian	2.0058591407393194
Western Armenian	2.984094982078853
Herero	0.033680774509440264
Interlingua	0.15323116282502275
Indonesian	0.5532753019480887
Interlingue	0.132302352881131
Igbo	0.07326473725868062
Nuosu	0.23788546255506607
Inupiat	0.038872370884263846
Eastern Canadian (Aboriginal syllabics)	0.10256410256410256
